Pos_1;Pos_2;Pos_3;Pos_4;Pos_5;Pos_6;Pos_7;Pos_8;Pos_9;Melhor_Acao
2;1;1;;;1;;;2;5
2;1;1;;;2;1;1;2;5
2;1;1;;;2;1;2;1;5
2;1;1;;;2;1;2;2;5
2;1;1;;;2;1;2;;5
2;1;1;;;2;1;;2;5
2;1;1;;;2;1;;;5
2;1;1;;;2;2;1;1;4
2;1;1;;;2;2;1;2;4
2;1;1;;;2;2;1;;4
2;1;1;;;2;2;2;1;4
2;1;1;;;2;2;;1;4
2;1;1;;;2;2;;;4
2;1;1;;;2;;1;2;5
2;1;1;;;2;;1;;5
2;1;1;;;2;;2;1;5
2;1;1;;;2;;2;;5
2;1;1;;;2;;;1;5
2;1;1;;;2;;;2;5
2;1;1;;;2;;;;5
2;1;1;;;;1;2;2;5
2;1;1;;;;1;2;;5
2;1;1;;;;1;;2;5
2;1;1;;;;2;1;2;4
2;1;1;;;;2;1;;4
2;1;1;;;;2;2;1;4
2;1;1;;;;2;2;;9
2;1;1;;;;2;;1;4
2;1;1;;;;2;;2;8
2;1;1;;;;2;;;4
2;1;1;;;;;1;2;5
2;1;1;;;;;2;1;6
2;1;1;;;;;2;2;7
2;1;1;;;;;2;;5
2;1;1;;;;;;2;5
2;1;1;;;;;;;5
2;1;2;1;1;1;1;2;2;
2;1;2;1;1;1;2;1;2;
2;1;2;1;1;1;2;2;1;
2;1;2;1;1;1;2;2;2;
2;1;2;1;1;1;2;2;;9
2;1;2;1;1;1;2;;2;8
2;1;2;1;1;1;2;;;8
2;1;2;1;1;1;;2;2;7
2;1;2;1;1;1;;2;;9
2;1;2;1;1;1;;;2;8
2;1;2;1;1;2;1;1;2;
2;1;2;1;1;2;1;2;1;
2;1;2;1;1;2;1;2;2;
2;1;2;1;1;2;1;2;;9
2;1;2;1;1;2;1;;2;8
2;1;2;1;1;2;1;;;9
2;1;2;1;1;2;2;1;1;
2;1;2;1;1;2;2;1;2;
2;1;2;1;1;2;2;1;;9
2;1;2;1;1;2;2;2;1;
2;1;2;1;1;2;2;;1;8
2;1;2;1;1;2;2;;;9
2;1;2;1;1;2;;1;2;7
2;1;2;1;1;2;;1;;9
2;1;2;1;1;2;;2;1;7
2;1;2;1;1;2;;2;;9
2;1;2;1;1;2;;;1;8
2;1;2;1;1;2;;;2;8
2;1;2;1;1;2;;;;9
2;1;2;1;1;;1;2;2;6
2;1;2;1;1;;1;2;;6
2;1;2;1;1;;1;;2;6
2;1;2;1;1;;2;1;2;6
2;1;2;1;1;;2;1;;6
2;1;2;1;1;;2;2;1;6
2;1;2;1;1;;2;2;;9
2;1;2;1;1;;2;;1;6
2;1;2;1;1;;2;;2;8
2;1;2;1;1;;2;;;6
2;1;2;1;1;;;1;2;6
2;1;2;1;1;;;2;1;6
2;1;2;1;1;;;2;2;7
2;1;2;1;1;;;2;;6
2;1;2;1;1;;;;2;6
2;1;2;1;1;;;;;6
2;1;2;1;2;1;1;1;2;
2;1;2;1;2;1;1;2;1;
2;1;2;1;2;1;1;2;2;
2;1;2;1;2;1;1;2;;9
2;1;2;1;2;1;1;;2;8
2;1;2;1;2;1;1;;;9
2;1;2;1;2;1;2;1;1;
2;1;2;1;2;1;2;1;2;
2;1;2;1;2;1;2;1;;9
2;1;2;1;2;1;2;2;1;
2;1;2;1;2;1;2;;1;8
2;1;2;1;2;1;2;;;9
2;1;2;1;2;1;;1;2;7
2;1;2;1;2;1;;1;;9
2;1;2;1;2;1;;2;1;7
2;1;2;1;2;1;;2;;9
2;1;2;1;2;1;;;1;7
2;1;2;1;2;1;;;2;7
2;1;2;1;2;1;;;;9
2;1;2;1;2;2;1;1;1;
2;1;2;1;2;2;1;1;2;
2;1;2;1;2;2;1;1;;9
2;1;2;1;2;2;1;2;1;
2;1;2;1;2;2;1;;1;8
2;1;2;1;2;2;1;;;9
2;1;2;1;2;2;2;1;1;
2;1;2;1;2;2;;1;1;7
2;1;2;1;2;2;;1;;9
2;1;2;1;2;2;;;1;7
2;1;2;1;2;;1;1;2;6
2;1;2;1;2;;1;1;;9
2;1;2;1;2;;1;2;1;6
2;1;2;1;2;;1;2;;9
2;1;2;1;2;;1;;1;8
2;1;2;1;2;;1;;2;6
2;1;2;1;2;;1;;;9
2;1;2;1;2;;2;1;1;6
2;1;2;1;2;;2;1;;9
2;1;2;1;2;;2;;1;6
2;1;2;1;2;;;1;1;7
2;1;2;1;2;;;1;2;6
2;1;2;1;2;;;1;;9
2;1;2;1;2;;;2;1;7
2;1;2;1;2;;;;1;7
2;1;2;1;2;;;;;9
2;1;2;1;;1;1;2;2;5
2;1;2;1;;1;1;2;;5
2;1;2;1;;1;1;;2;5
2;1;2;1;;1;2;1;2;5
2;1;2;1;;1;2;1;;5
2;1;2;1;;1;2;2;1;5
2;1;2;1;;1;2;2;;9
2;1;2;1;;1;2;;1;5
2;1;2;1;;1;2;;2;8
2;1;2;1;;1;2;;;5
2;1;2;1;;1;;1;2;5
2;1;2;1;;1;;2;1;5
2;1;2;1;;1;;2;2;7
2;1;2;1;;1;;2;;5
2;1;2;1;;1;;;2;5
2;1;2;1;;1;;;;5
2;1;2;1;;2;1;1;2;5
2;1;2;1;;2;1;1;;9
2;1;2;1;;2;1;2;1;5
2;1;2;1;;2;1;2;;9
2;1;2;1;;2;1;;1;8
2;1;2;1;;2;1;;2;5
2;1;2;1;;2;1;;;9
2;1;2;1;;2;2;1;1;5
2;1;2;1;;2;2;1;;9
2;1;2;1;;2;2;;1;5
2;1;2;1;;2;;1;1;7
2;1;2;1;;2;;1;2;5
2;1;2;1;;2;;1;;9
2;1;2;1;;2;;2;1;5
2;1;2;1;;2;;;1;5
2;1;2;1;;2;;;;9
2;1;2;1;;;1;1;2;6
2;1;2;1;;;1;2;1;5
2;1;2;1;;;1;2;2;6
2;1;2;1;;;1;2;;5
2;1;2;1;;;1;;2;6
2;1;2;1;;;1;;;5
2;1;2;1;;;2;1;1;5
2;1;2;1;;;2;1;2;6
2;1;2;1;;;2;1;;5
2;1;2;1;;;2;2;1;5
2;1;2;1;;;2;;1;5
2;1;2;1;;;2;;;5
2;1;2;1;;;;1;2;6
2;1;2;1;;;;1;;5
2;1;2;1;;;;2;1;5
2;1;2;1;;;;2;;5
2;1;2;1;;;;;1;5
2;1;2;1;;;;;2;6
2;1;2;1;;;;;;5
2;1;2;2;1;1;1;1;2;
2;1;2;2;1;1;1;2;1;
2;1;2;2;1;1;1;2;2;
2;1;2;2;1;1;1;2;;9
2;1;2;2;1;1;1;;2;8
2;1;2;2;1;1;1;;;8
2;1;2;2;1;1;2;1;1;
2;1;2;2;1;1;2;1;2;
2;1;2;2;1;1;2;1;;9
2;1;2;2;1;1;2;2;1;
2;1;2;2;1;1;2;;1;8
2;1;2;2;1;1;2;;;8
2;1;2;2;1;1;;1;2;7
2;1;2;2;1;1;;1;;7
2;1;2;2;1;1;;2;1;7
2;1;2;2;1;1;;2;;7
2;1;2;2;1;1;;;1;7
2;1;2;2;1;1;;;2;7
2;1;2;2;1;1;;;;7
2;1;2;2;1;2;1;1;1;
2;1;2;2;1;2;1;1;2;
2;1;2;2;1;2;1;1;;9
2;1;2;2;1;2;1;2;1;
2;1;2;2;1;2;1;;1;8
2;1;2;2;1;2;1;;;9
2;1;2;2;1;2;2;1;1;
2;1;2;2;1;2;;1;1;7
2;1;2;2;1;2;;1;;7
2;1;2;2;1;2;;;1;7
2;1;2;2;1;;1;1;2;6
2;1;2;2;1;;1;1;;9
2;1;2;2;1;;1;2;1;6
2;1;2;2;1;;1;2;;9
2;1;2;2;1;;1;;1;8
2;1;2;2;1;;1;;2;6
2;1;2;2;1;;1;;;8
2;1;2;2;1;;2;1;1;6
2;1;2;2;1;;2;1;;9
2;1;2;2;1;;2;;1;8
2;1;2;2;1;;;1;1;7
2;1;2;2;1;;;1;2;7
2;1;2;2;1;;;1;;7
2;1;2;2;1;;;2;1;7
2;1;2;2;1;;;;1;7
2;1;2;2;1;;;;;7
2;1;2;2;2;1;1;1;1;
2;1;2;2;2;1;1;1;2;
2;1;2;2;2;1;1;1;;9
2;1;2;2;2;1;1;2;1;
2;1;2;2;2;1;1;;1;8
2;1;2;2;2;1;1;;;9
2;1;2;2;2;1;2;1;1;
2;1;2;2;2;1;;1;1;7
2;1;2;2;2;1;;1;;7
2;1;2;2;2;1;;;1;7
2;1;2;2;2;2;1;1;1;
2;1;2;2;2;;1;1;1;6
2;1;2;2;2;;1;1;;6
2;1;2;2;2;;1;;1;6
2;1;2;2;2;;;1;1;6
2;1;2;2;;1;1;1;2;5
2;1;2;2;;1;1;1;;9
2;1;2;2;;1;1;2;1;5
2;1;2;2;;1;1;2;;5
2;1;2;2;;1;1;;1;8
2;1;2;2;;1;1;;2;5
2;1;2;2;;1;1;;;5
2;1;2;2;;1;2;1;1;5
2;1;2;2;;1;2;1;;5
2;1;2;2;;1;2;;1;5
2;1;2;2;;1;;1;1;7
2;1;2;2;;1;;1;2;7
2;1;2;2;;1;;1;;7
2;1;2;2;;1;;2;1;7
2;1;2;2;;1;;;1;7
2;1;2;2;;1;;;;7
2;1;2;2;;2;1;1;1;5
2;1;2;2;;2;1;1;;5
2;1;2;2;;2;1;;1;5
2;1;2;2;;2;;1;1;5
2;1;2;2;;;1;1;1;5
2;1;2;2;;;1;1;2;6
2;1;2;2;;;1;1;;9
2;1;2;2;;;1;2;1;5
2;1;2;2;;;1;;1;8
2;1;2;2;;;1;;;5
2;1;2;2;;;2;1;1;5
2;1;2;2;;;;1;1;7
2;1;2;2;;;;1;;7
2;1;2;2;;;;;1;7
2;1;2;;1;1;1;2;2;4
2;1;2;;1;1;1;2;;4
2;1;2;;1;1;1;;2;4
2;1;2;;1;1;2;1;2;4
2;1;2;;1;1;2;1;;4
2;1;2;;1;1;2;2;1;4
2;1;2;;1;1;2;2;;9
2;1;2;;1;1;2;;1;4
2;1;2;;1;1;2;;2;8
2;1;2;;1;1;2;;;4
2;1;2;;1;1;;1;2;4
2;1;2;;1;1;;2;1;4
2;1;2;;1;1;;2;2;7
2;1;2;;1;1;;2;;4
2;1;2;;1;1;;;2;4
2;1;2;;1;1;;;;4
2;1;2;;1;2;1;1;2;4
2;1;2;;1;2;1;1;;9
2;1;2;;1;2;1;2;1;4
2;1;2;;1;2;1;2;;9
2;1;2;;1;2;1;;1;8
2;1;2;;1;2;1;;2;8
2;1;2;;1;2;1;;;9
2;1;2;;1;2;2;1;1;4
2;1;2;;1;2;2;1;;4
2;1;2;;1;2;2;;1;4
2;1;2;;1;2;;1;1;7
2;1;2;;1;2;;1;2;7
2;1;2;;1;2;;1;;9
2;1;2;;1;2;;2;1;7
2;1;2;;1;2;;;1;8
2;1;2;;1;2;;;;9
2;1;2;;1;;1;1;2;6
2;1;2;;1;;1;2;1;6
2;1;2;;1;;1;2;2;6
2;1;2;;1;;1;2;;9
2;1;2;;1;;1;;2;6
2;1;2;;1;;1;;;8
2;1;2;;1;;2;1;1;4
2;1;2;;1;;2;1;2;4
2;1;2;;1;;2;1;;4
2;1;2;;1;;2;2;1;4
2;1;2;;1;;2;;1;4
2;1;2;;1;;2;;;4
2;1;2;;1;;;1;2;6
2;1;2;;1;;;1;;7
2;1;2;;1;;;2;1;7
2;1;2;;1;;;2;;9
2;1;2;;1;;;;1;8
2;1;2;;1;;;;2;6
2;1;2;;1;;;;;8
2;1;2;;2;1;1;1;2;4
2;1;2;;2;1;1;1;;9
2;1;2;;2;1;1;2;1;4
2;1;2;;2;1;1;2;;9
2;1;2;;2;1;1;;1;8
2;1;2;;2;1;1;;2;8
2;1;2;;2;1;1;;;9
2;1;2;;2;1;2;1;1;4
2;1;2;;2;1;2;1;;4
2;1;2;;2;1;2;;1;4
2;1;2;;2;1;;1;1;7
2;1;2;;2;1;;1;2;7
2;1;2;;2;1;;1;;9
2;1;2;;2;1;;2;1;7
2;1;2;;2;1;;;1;7
2;1;2;;2;1;;;;9
2;1;2;;2;2;1;1;1;4
2;1;2;;2;2;1;1;;4
2;1;2;;2;2;1;;1;4
2;1;2;;2;2;;1;1;4
2;1;2;;2;;1;1;1;6
2;1;2;;2;;1;1;2;6
2;1;2;;2;;1;1;;9
2;1;2;;2;;1;2;1;4
2;1;2;;2;;1;;1;8
2;1;2;;2;;1;;;9
2;1;2;;2;;2;1;1;4
2;1;2;;2;;;1;1;7
2;1;2;;2;;;1;;9
2;1;2;;2;;;;1;7
2;1;2;;;1;1;1;2;5
2;1;2;;;1;1;2;1;5
2;1;2;;;1;1;2;2;5
2;1;2;;;1;1;2;;5
2;1;2;;;1;1;;2;5
2;1;2;;;1;1;;;5
2;1;2;;;1;2;1;1;4
2;1;2;;;1;2;1;2;4
2;1;2;;;1;2;1;;4
2;1;2;;;1;2;2;1;4
2;1;2;;;1;2;;1;4
2;1;2;;;1;2;;;4
2;1;2;;;1;;1;2;5
2;1;2;;;1;;1;;5
2;1;2;;;1;;2;1;5
2;1;2;;;1;;2;;5
2;1;2;;;1;;;1;5
2;1;2;;;1;;;2;5
2;1;2;;;1;;;;5
2;1;2;;;2;1;1;1;5
2;1;2;;;2;1;1;2;5
2;1;2;;;2;1;1;;9
2;1;2;;;2;1;2;1;5
2;1;2;;;2;1;;1;8
2;1;2;;;2;1;;;9
2;1;2;;;2;2;1;1;4
2;1;2;;;2;;1;1;7
2;1;2;;;2;;1;;9
2;1;2;;;2;;;1;5
2;1;2;;;;1;1;2;6
2;1;2;;;;1;1;;9
2;1;2;;;;1;2;1;5
2;1;2;;;;1;2;;5
2;1;2;;;;1;;1;8
2;1;2;;;;1;;2;6
2;1;2;;;;1;;;5
2;1;2;;;;2;1;1;4
2;1;2;;;;2;1;;4
2;1;2;;;;2;;1;4
2;1;2;;;;;1;1;7
2;1;2;;;;;1;2;6
2;1;2;;;;;1;;5
2;1;2;;;;;2;1;5
2;1;2;;;;;;1;5
2;1;2;;;;;;;5
2;1;;1;1;1;2;2;2;3
2;1;;1;1;1;2;2;;9
2;1;;1;1;1;2;;2;8
2;1;;1;1;1;;2;2;7
2;1;;1;1;2;1;2;2;3
2;1;;1;1;2;1;2;;3
2;1;;1;1;2;1;;2;3
2;1;;1;1;2;2;1;2;3
2;1;;1;1;2;2;1;;3
2;1;;1;1;2;2;2;1;3
2;1;;1;1;2;2;2;;9
2;1;;1;1;2;2;;1;8
2;1;;1;1;2;2;;2;8
2;1;;1;1;2;2;;;8
2;1;;1;1;2;;1;2;3
2;1;;1;1;2;;2;1;3
2;1;;1;1;2;;2;2;7
2;1;;1;1;2;;2;;9
2;1;;1;1;2;;;2;3
2;1;;1;1;2;;;;8
2;1;;1;1;;1;2;2;6
2;1;;1;1;;2;1;2;6
2;1;;1;1;;2;2;1;6
2;1;;1;1;;2;2;2;6
2;1;;1;1;;2;2;;9
2;1;;1;1;;2;;2;8
2;1;;1;1;;2;;;6
2;1;;1;1;;;2;2;7
2;1;;1;1;;;2;;6
2;1;;1;1;;;;2;6
2;1;;1;2;1;1;2;2;3
2;1;;1;2;1;1;2;;9
2;1;;1;2;1;1;;2;3
2;1;;1;2;1;2;1;2;3
2;1;;1;2;1;2;1;;9
2;1;;1;2;1;2;2;1;3
2;1;;1;2;1;2;2;;9
2;1;;1;2;1;2;;1;3
2;1;;1;2;1;2;;2;8
2;1;;1;2;1;2;;;9
2;1;;1;2;1;;1;2;3
2;1;;1;2;1;;2;1;3
2;1;;1;2;1;;2;2;7
2;1;;1;2;1;;2;;9
2;1;;1;2;1;;;2;7
2;1;;1;2;1;;;;9
2;1;;1;2;2;1;1;2;3
2;1;;1;2;2;1;1;;9
2;1;;1;2;2;1;2;1;3
2;1;;1;2;2;1;2;;9
2;1;;1;2;2;1;;1;8
2;1;;1;2;2;1;;2;3
2;1;;1;2;2;1;;;9
2;1;;1;2;2;2;1;1;3
2;1;;1;2;2;2;1;;9
2;1;;1;2;2;2;;1;3
2;1;;1;2;2;;1;1;7
2;1;;1;2;2;;1;2;3
2;1;;1;2;2;;1;;9
2;1;;1;2;2;;2;1;3
2;1;;1;2;2;;;1;7
2;1;;1;2;2;;;;9
2;1;;1;2;;1;1;2;3
2;1;;1;2;;1;2;1;3
2;1;;1;2;;1;2;2;3
2;1;;1;2;;1;2;;9
2;1;;1;2;;1;;2;3
2;1;;1;2;;1;;;9
2;1;;1;2;;2;1;1;3
2;1;;1;2;;2;1;2;3
2;1;;1;2;;2;1;;9
2;1;;1;2;;2;2;1;3
2;1;;1;2;;2;;1;3
2;1;;1;2;;2;;;9
2;1;;1;2;;;1;2;7
2;1;;1;2;;;1;;9
2;1;;1;2;;;2;1;7
2;1;;1;2;;;2;;9
2;1;;1;2;;;;1;7
2;1;;1;2;;;;2;7
2;1;;1;2;;;;;9
2;1;;1;;1;1;2;2;5
2;1;;1;;1;2;1;2;5
2;1;;1;;1;2;2;1;5
2;1;;1;;1;2;2;2;5
2;1;;1;;1;2;2;;9
2;1;;1;;1;2;;2;8
2;1;;1;;1;2;;;5
2;1;;1;;1;;2;2;7
2;1;;1;;1;;2;;5
2;1;;1;;1;;;2;5
2;1;;1;;2;1;1;2;3
2;1;;1;;2;1;2;1;5
2;1;;1;;2;1;2;2;3
2;1;;1;;2;1;2;;5
2;1;;1;;2;1;;2;3
2;1;;1;;2;1;;;5
2;1;;1;;2;2;1;1;5
2;1;;1;;2;2;1;2;3
2;1;;1;;2;2;1;;5
2;1;;1;;2;2;2;1;5
2;1;;1;;2;2;;1;5
2;1;;1;;2;2;;;5
2;1;;1;;2;;1;2;3
2;1;;1;;2;;1;;5
2;1;;1;;2;;2;1;5
2;1;;1;;2;;2;;5
2;1;;1;;2;;;1;5
2;1;;1;;2;;;2;3
2;1;;1;;2;;;;5
2;1;;1;;;1;2;2;5
2;1;;1;;;1;2;;5
2;1;;1;;;1;;2;5
2;1;;1;;;2;1;2;5
2;1;;1;;;2;1;;5
2;1;;1;;;2;2;1;5
2;1;;1;;;2;2;;9
2;1;;1;;;2;;1;5
2;1;;1;;;2;;2;8
2;1;;1;;;2;;;5
2;1;;1;;;;1;2;5
2;1;;1;;;;2;1;5
2;1;;1;;;;2;2;7
2;1;;1;;;;2;;5
2;1;;1;;;;;2;5
2;1;;1;;;;;;5
2;1;;2;1;1;1;2;2;3
2;1;;2;1;1;1;2;;3
2;1;;2;1;1;1;;2;8
2;1;;2;1;1;2;1;2;3
2;1;;2;1;1;2;1;;9
2;1;;2;1;1;2;2;1;3
2;1;;2;1;1;2;2;;9
2;1;;2;1;1;2;;1;8
2;1;;2;1;1;2;;2;8
2;1;;2;1;1;2;;;8
2;1;;2;1;1;;1;2;7
2;1;;2;1;1;;2;1;7
2;1;;2;1;1;;2;2;7
2;1;;2;1;1;;2;;7
2;1;;2;1;1;;;2;7
2;1;;2;1;1;;;;7
2;1;;2;1;2;1;1;2;3
2;1;;2;1;2;1;1;;9
2;1;;2;1;2;1;2;1;3
2;1;;2;1;2;1;2;;3
2;1;;2;1;2;1;;1;8
2;1;;2;1;2;1;;2;3
2;1;;2;1;2;1;;;8
2;1;;2;1;2;2;1;1;3
2;1;;2;1;2;2;1;;3
2;1;;2;1;2;2;;1;8
2;1;;2;1;2;;1;1;7
2;1;;2;1;2;;1;2;7
2;1;;2;1;2;;1;;7
2;1;;2;1;2;;2;1;7
2;1;;2;1;2;;;1;7
2;1;;2;1;2;;;;7
2;1;;2;1;;1;1;2;3
2;1;;2;1;;1;2;1;3
2;1;;2;1;;1;2;2;3
2;1;;2;1;;1;2;;3
2;1;;2;1;;1;;2;8
2;1;;2;1;;1;;;8
2;1;;2;1;;2;1;1;3
2;1;;2;1;;2;1;2;3
2;1;;2;1;;2;1;;9
2;1;;2;1;;2;2;1;3
2;1;;2;1;;2;;1;8
2;1;;2;1;;2;;;8
2;1;;2;1;;;1;2;7
2;1;;2;1;;;1;;7
2;1;;2;1;;;2;1;7
2;1;;2;1;;;2;;7
2;1;;2;1;;;;1;7
2;1;;2;1;;;;2;7
2;1;;2;1;;;;;7
2;1;;2;2;1;1;1;2;3
2;1;;2;2;1;1;1;;9
2;1;;2;2;1;1;2;1;3
2;1;;2;2;1;1;2;;9
2;1;;2;2;1;1;;1;8
2;1;;2;2;1;1;;2;3
2;1;;2;2;1;1;;;9
2;1;;2;2;1;2;1;1;3
2;1;;2;2;1;2;1;;9
2;1;;2;2;1;2;;1;3
2;1;;2;2;1;;1;1;7
2;1;;2;2;1;;1;2;7
2;1;;2;2;1;;1;;7
2;1;;2;2;1;;2;1;7
2;1;;2;2;1;;;1;7
2;1;;2;2;1;;;;7
2;1;;2;2;2;1;1;1;3
2;1;;2;2;2;1;1;;9
2;1;;2;2;2;1;;1;8
2;1;;2;2;2;;1;1;7
2;1;;2;2;;1;1;1;6
2;1;;2;2;;1;1;2;6
2;1;;2;2;;1;1;;6
2;1;;2;2;;1;2;1;6
2;1;;2;2;;1;;1;6
2;1;;2;2;;1;;;6
2;1;;2;2;;2;1;1;6
2;1;;2;2;;;1;1;6
2;1;;2;2;;;1;;6
2;1;;2;2;;;;1;6
2;1;;2;;1;1;1;2;5
2;1;;2;;1;1;2;1;3
2;1;;2;;1;1;2;2;5
2;1;;2;;1;1;2;;5
2;1;;2;;1;1;;2;5
2;1;;2;;1;1;;;5
2;1;;2;;1;2;1;1;5
2;1;;2;;1;2;1;2;5
2;1;;2;;1;2;1;;5
2;1;;2;;1;2;2;1;3
2;1;;2;;1;2;;1;3
2;1;;2;;1;2;;;5
2;1;;2;;1;;1;2;7
2;1;;2;;1;;1;;7
2;1;;2;;1;;2;1;7
2;1;;2;;1;;2;;7
2;1;;2;;1;;;1;7
2;1;;2;;1;;;2;7
2;1;;2;;1;;;;7
2;1;;2;;2;1;1;1;5
2;1;;2;;2;1;1;2;5
2;1;;2;;2;1;1;;5
2;1;;2;;2;1;2;1;5
2;1;;2;;2;1;;1;5
2;1;;2;;2;1;;;5
2;1;;2;;2;2;1;1;5
2;1;;2;;2;;1;1;5
2;1;;2;;2;;1;;5
2;1;;2;;2;;;1;5
2;1;;2;;;1;1;2;5
2;1;;2;;;1;1;;9
2;1;;2;;;1;2;1;5
2;1;;2;;;1;2;;5
2;1;;2;;;1;;1;8
2;1;;2;;;1;;2;5
2;1;;2;;;1;;;5
2;1;;2;;;2;1;1;5
2;1;;2;;;2;1;;5
2;1;;2;;;2;;1;5
2;1;;2;;;;1;1;7
2;1;;2;;;;1;2;7
2;1;;2;;;;1;;7
2;1;;2;;;;2;1;7
2;1;;2;;;;;1;7
2;1;;2;;;;;;7
2;1;;;1;1;1;2;2;4
2;1;;;1;1;2;1;2;4
2;1;;;1;1;2;2;1;4
2;1;;;1;1;2;2;2;4
2;1;;;1;1;2;2;;9
2;1;;;1;1;2;;2;8
2;1;;;1;1;2;;;4
2;1;;;1;1;;2;2;7
2;1;;;1;1;;2;;4
2;1;;;1;1;;;2;4
2;1;;;1;2;1;1;2;3
2;1;;;1;2;1;2;1;3
2;1;;;1;2;1;2;2;3
2;1;;;1;2;1;2;;3
2;1;;;1;2;1;;2;3
2;1;;;1;2;1;;;8
2;1;;;1;2;2;1;1;4
2;1;;;1;2;2;1;2;4
2;1;;;1;2;2;1;;4
2;1;;;1;2;2;2;1;4
2;1;;;1;2;2;;1;4
2;1;;;1;2;2;;;4
2;1;;;1;2;;1;2;3
2;1;;;1;2;;1;;7
2;1;;;1;2;;2;1;3
2;1;;;1;2;;2;;3
2;1;;;1;2;;;1;8
2;1;;;1;2;;;2;3
2;1;;;1;2;;;;8
2;1;;;1;;1;2;2;3
2;1;;;1;;1;2;;3
2;1;;;1;;1;;2;8
2;1;;;1;;2;1;2;4
2;1;;;1;;2;1;;4
2;1;;;1;;2;2;1;4
2;1;;;1;;2;2;;9
2;1;;;1;;2;;1;4
2;1;;;1;;2;;2;8
2;1;;;1;;2;;;4
2;1;;;1;;;1;2;3
2;1;;;1;;;2;1;7
2;1;;;1;;;2;2;7
2;1;;;1;;;2;;9
2;1;;;1;;;;2;8
2;1;;;1;;;;;8
2;1;;;2;1;1;1;2;3
2;1;;;2;1;1;2;1;3
2;1;;;2;1;1;2;2;3
2;1;;;2;1;1;2;;9
2;1;;;2;1;1;;2;3
2;1;;;2;1;1;;;9
2;1;;;2;1;2;1;1;4
2;1;;;2;1;2;1;2;4
2;1;;;2;1;2;1;;4
2;1;;;2;1;2;2;1;4
2;1;;;2;1;2;;1;4
2;1;;;2;1;2;;;4
2;1;;;2;1;;1;2;7
2;1;;;2;1;;1;;9
2;1;;;2;1;;2;1;3
2;1;;;2;1;;2;;9
2;1;;;2;1;;;1;3
2;1;;;2;1;;;2;3
2;1;;;2;1;;;;9
2;1;;;2;2;1;1;1;4
2;1;;;2;2;1;1;2;4
2;1;;;2;2;1;1;;4
2;1;;;2;2;1;2;1;4
2;1;;;2;2;1;;1;4
2;1;;;2;2;1;;;4
2;1;;;2;2;2;1;1;4
2;1;;;2;2;;1;1;4
2;1;;;2;2;;1;;4
2;1;;;2;2;;;1;4
2;1;;;2;;1;1;2;3
2;1;;;2;;1;1;;9
2;1;;;2;;1;2;1;3
2;1;;;2;;1;2;;9
2;1;;;2;;1;;1;8
2;1;;;2;;1;;2;3
2;1;;;2;;1;;;9
2;1;;;2;;2;1;1;4
2;1;;;2;;2;1;;4
2;1;;;2;;2;;1;4
2;1;;;2;;;1;1;7
2;1;;;2;;;1;2;3
2;1;;;2;;;1;;9
2;1;;;2;;;2;1;7
2;1;;;2;;;;1;7
2;1;;;2;;;;;9
2;1;;;;1;1;2;2;5
2;1;;;;1;1;2;;5
2;1;;;;1;1;;2;5
2;1;;;;1;2;1;2;4
2;1;;;;1;2;1;;4
2;1;;;;1;2;2;1;4
2;1;;;;1;2;2;;9
2;1;;;;1;2;;1;4
2;1;;;;1;2;;2;8
2;1;;;;1;2;;;4
2;1;;;;1;;1;2;5
2;1;;;;1;;2;1;3
2;1;;;;1;;2;2;7
2;1;;;;1;;2;;5
2;1;;;;1;;;2;5
2;1;;;;1;;;;5
2;1;;;;2;1;1;2;3
2;1;;;;2;1;1;;9
2;1;;;;2;1;2;1;5
2;1;;;;2;1;2;;5
2;1;;;;2;1;;1;8
2;1;;;;2;1;;2;3
2;1;;;;2;1;;;5
2;1;;;;2;2;1;1;4
2;1;;;;2;2;1;;4
2;1;;;;2;2;;1;4
2;1;;;;2;;1;1;7
2;1;;;;2;;1;2;3
2;1;;;;2;;1;;5
2;1;;;;2;;2;1;5
2;1;;;;2;;;1;5
2;1;;;;2;;;;5
2;1;;;;;1;1;2;5
2;1;;;;;1;2;1;5
2;1;;;;;1;2;2;5
2;1;;;;;1;2;;5
2;1;;;;;1;;2;5
2;1;;;;;1;;;5
2;1;;;;;2;1;1;4
2;1;;;;;2;1;2;4
2;1;;;;;2;1;;4
2;1;;;;;2;2;1;4
2;1;;;;;2;;1;4
2;1;;;;;2;;;4
2;1;;;;;;1;2;5
2;1;;;;;;1;;5
2;1;;;;;;2;1;5
2;1;;;;;;2;;5
2;1;;;;;;;1;5
2;1;;;;;;;2;5
2;1;;;;;;;;5
2;2;1;1;1;1;1;2;2;
2;2;1;1;1;1;2;1;2;
2;2;1;1;1;1;2;2;1;
2;2;1;1;1;1;2;2;2;
2;2;1;1;1;1;2;2;;9
2;2;1;1;1;1;2;;2;8
2;2;1;1;1;1;2;;;9
2;2;1;1;1;1;;2;2;7
2;2;1;1;1;1;;2;;9
2;2;1;1;1;1;;;2;7
2;2;1;1;1;2;1;1;2;
2;2;1;1;1;2;1;2;1;
2;2;1;1;1;2;1;2;2;
2;2;1;1;1;2;1;2;;9
2;2;1;1;1;2;1;;2;8
2;2;1;1;1;2;1;;;9
2;2;1;1;1;2;2;1;1;
2;2;1;1;1;2;2;1;2;
2;2;1;1;1;2;2;1;;9
2;2;1;1;1;2;2;2;1;
